date,close,daily_invest,shares_bought,total_shares,total_invested,market_value,profit,return_on_invested_pct
2022-11-16,3958.79,100.0,0.025260243660310346,208.70449468247728,374700.0,826217.2665040442,451517.2665040442,120.50100520524265
2022-11-17,3946.56,100.0,0.02533852266277467,208.72983320514004,374800.0,823764.8105340775,448964.81053407746,119.78783632179227
2022-11-18,3965.34,100.0,0.025218518462477364,208.75505172360252,374900.0,827784.7568016701,452884.75680167007,120.80148220903442
2022-11-21,3949.94,100.0,0.025316840255801352,208.78036856385833,375000.0,824669.9290051266,449669.9290051266,119.91198106803375
2022-11-22,4003.58,100.0,0.024977645007718093,208.80534620886604,375100.0,835968.907974892,460868.90797489195,122.86561129695866
2022-11-23,4027.26,100.0,0.02483077824625179,208.83017698711228,375200.0,841013.4185731178,465813.4185731178,124.150697913944
2022-11-25,4026.12,100.0,0.024837809106534332,208.85501479621882,375300.0,840875.3521713525,465575.3521713525,124.05418389857515
2022-11-28,3963.94,100.0,0.025227425238525305,208.88024222145734,375400.0,827988.7473513236,452588.7473513236,120.56173344467864
2022-11-29,3957.63,100.0,0.025267647556744818,208.90550986901408,375500.0,826770.7130229062,451270.7130229062,120.17861864791111
2022-11-30,4080.11,100.0,0.024509143135846827,208.93001901214993,375600.0,852457.459871663,476857.459871663,126.9588551309007
2022-12-01,4076.57,100.0,0.024530426314278916,208.9545494384642,375700.0,851817.8476043601,476117.8476043601,126.72820005439446
2022-12-02,4071.7,100.0,0.024559766191025862,208.97910920465523,375800.0,850900.2389485947,475100.23894859466,126.42369317418698
2022-12-05,3998.84,100.0,0.0250072521031099,209.00411645675834,375900.0,835774.0210519435,459874.02105194353,122.33945758232072
2022-12-06,3941.26,100.0,0.025372596580788883,209.02948905333912,376000.0,823839.5640263634,447839.5640263634,119.10626702828813
2022-12-07,3933.92,100.0,0.02541993736527433,209.0549089907044,376100.0,822405.2875767119,446305.28757671185,118.66665450058811
2022-12-08,3963.51,100.0,0.025230162154252164,209.08013915285866,376200.0,828691.2223337468,452491.22233374685,120.27943177398907
2022-12-09,3934.38,100.0,0.02541696531600913,209.10555611817466,376300.0,822700.717880224,446400.717880224,118.62894442737817
2022-12-12,3990.56,100.0,0.025059139569383746,209.13061525774404,376400.0,834548.268022943,458148.26802294306,121.71845590407627
2022-12-13,4019.65,100.0,0.024877787867102857,209.15549304561114,376500.0,840731.8776207909,464231.87762079085,123.3019595274345
2022-12-14,3995.32,100.0,0.025029284262587225,209.18052232987372,376600.0,835743.1244749911,459143.1244749911,121.91798313196789
2022-12-15,3895.75,100.0,0.025668998267342615,209.20619132814107,376700.0,815015.0198666056,438315.01986660564,116.35652239623191
2022-12-16,3852.36,100.0,0.02595811398727014,209.23214944212833,376800.0,806037.5632248776,429237.5632248776,113.91655074970211
2022-12-19,3817.66,100.0,0.026194056044802315,209.25834349817313,376900.0,798877.2076392357,421977.20763923565,111.95999141396543
